source_idx: 21
h_value: 4.658268

points:
0.000000, 4.205849, -6.805207, 20.704146
0.000000, 4.205849, 6.805207, 8.137776
0.000000, -4.205849, 6.805207, 4.428595
-4.205849, 6.805207, 0.000000, 16.994965
-4.205849, -6.805207, 0.000000, 12.566371
4.205849, 6.805207, 0.000000, 12.566371
4.205849, -6.805207, 0.000000, 8.137776
0.000000, -4.205849, -6.805207, 16.994966
6.805207, 0.000000, 4.205849, 4.428595
-6.805207, 0.000000, 4.205849, 12.566371
-6.805207, 0.000000, -4.205849, 20.704146
6.805207, 0.000000, -4.205849, 12.566370
2.472136, 6.472136, -4.000000, 16.755161
-2.472136, 6.472136, -4.000000, 20.106193
0.000000, 8.000000, 0.000000, 15.079645
-2.472136, 6.472136, 4.000000, 12.566371
2.472136, 6.472136, 4.000000, 10.053096
0.000000, 0.000000, 8.000000, 5.026548
-4.000000, 2.472136, 6.472136, 10.053096
-4.000000, -2.472136, 6.472136, 8.377580
4.000000, 2.472136, 6.472136, 5.026548
4.000000, -2.472136, 6.472136, 0.000000
0.000000, 0.000000, -8.000000, 20.106193
4.000000, 2.472136, -6.472136, 16.755161
4.000000, -2.472136, -6.472136, 15.079645
-4.000000, 2.472136, -6.472136, 25.132741
-4.000000, -2.472136, -6.472136, 20.106193
2.472136, -6.472136, 4.000000, 5.026548
-2.472136, -6.472136, 4.000000, 8.377580
0.000000, -8.000000, 0.000000, 10.053097
-2.472136, -6.472136, -4.000000, 15.079645
2.472136, -6.472136, -4.000000, 12.566371
-6.472136, 4.000000, 2.472136, 15.079645
-6.472136, 4.000000, -2.472136, 20.106193
-8.000000, 0.000000, 0.000000, 16.755161
-6.472136, -4.000000, -2.472136, 16.755161
-6.472136, -4.000000, 2.472136, 12.566371
6.472136, 4.000000, -2.472136, 12.566371
6.472136, 4.000000, 2.472136, 8.377580
8.000000, 0.000000, 0.000000, 8.377580
6.472136, -4.000000, 2.472136, 5.026548
6.472136, -4.000000, -2.472136, 10.053096

graph:
0, 12, 4.372265
0, 13, 4.372265
0, 22, 4.372264
0, 23, 4.372264
0, 25, 4.372264
1, 15, 4.372265
1, 16, 4.372265
1, 17, 4.372264
1, 18, 4.372264
1, 20, 4.372264
2, 17, 4.372264
2, 19, 4.372264
2, 21, 4.372264
2, 27, 4.372265
2, 28, 4.372265
3, 13, 4.372264
3, 14, 4.372264
3, 15, 4.372264
3, 32, 4.372265
3, 33, 4.372265
4, 28, 4.372264
4, 29, 4.372264
4, 30, 4.372264
4, 35, 4.372265
4, 36, 4.372265
5, 12, 4.372264
5, 14, 4.372264
5, 16, 4.372264
5, 37, 4.372265
5, 38, 4.372265
6, 27, 4.372264
6, 29, 4.372264
6, 31, 4.372264
6, 40, 4.372265
6, 41, 4.372265
7, 22, 4.372264
7, 24, 4.372264
7, 26, 4.372264
7, 30, 4.372265
7, 31, 4.372265
8, 20, 4.372265
8, 21, 4.372265
8, 38, 4.372264
8, 39, 4.372264
8, 40, 4.372264
9, 18, 4.372265
9, 19, 4.372265
9, 32, 4.372264
9, 34, 4.372264
9, 36, 4.372264
10, 25, 4.372265
10, 26, 4.372265
10, 33, 4.372264
10, 34, 4.372264
10, 35, 4.372264
11, 23, 4.372265
11, 24, 4.372265
11, 37, 4.372264
11, 39, 4.372264
11, 41, 4.372264
12, 13, 4.944272
12, 14, 4.944272
12, 23, 4.944272
12, 37, 4.944272
13, 14, 4.944272
13, 25, 4.944272
13, 33, 4.944272
14, 15, 4.944272
14, 16, 4.944272
15, 16, 4.944272
15, 18, 4.944272
15, 32, 4.944272
16, 20, 4.944272
16, 38, 4.944272
17, 18, 4.944272
17, 19, 4.944272
17, 20, 4.944272
17, 21, 4.944272
18, 19, 4.944272
18, 32, 4.944272
19, 28, 4.944272
19, 36, 4.944272
20, 21, 4.944272
20, 38, 4.944272
21, 27, 4.944272
21, 40, 4.944272
22, 23, 4.944272
22, 24, 4.944272
22, 25, 4.944272
22, 26, 4.944272
23, 24, 4.944272
23, 37, 4.944272
24, 31, 4.944272
24, 41, 4.944272
25, 26, 4.944272
25, 33, 4.944272
26, 30, 4.944272
26, 35, 4.944272
27, 28, 4.944272
27, 29, 4.944272
27, 40, 4.944272
28, 29, 4.944272
28, 36, 4.944272
29, 30, 4.944272
29, 31, 4.944272
30, 31, 4.944272
30, 35, 4.944272
31, 41, 4.944272
32, 33, 4.944272
32, 34, 4.944272
33, 34, 4.944272
34, 35, 4.944272
34, 36, 4.944272
35, 36, 4.944272
37, 38, 4.944272
37, 39, 4.944272
38, 39, 4.944272
39, 40, 4.944272
39, 41, 4.944272
40, 41, 4.944272
