source_idx: 40
h_value: 0.582284

points:
0.000000, 0.525731, -0.850651, 2.124371
0.000000, 0.525731, 0.850651, 1.570796
0.000000, -0.525731, 0.850651, 1.017222
-0.525731, 0.850651, 0.000000, 2.588018
-0.525731, -0.850651, 0.000000, 1.570796
0.525731, 0.850651, 0.000000, 1.570796
0.525731, -0.850651, 0.000000, 0.553574
0.000000, -0.525731, -0.850651, 1.570796
0.850651, 0.000000, 0.525731, 0.553574
-0.850651, 0.000000, 0.525731, 2.124371
-0.850651, 0.000000, -0.525731, 2.588018
0.850651, 0.000000, -0.525731, 1.017222
0.309017, 0.809017, -0.500000, 1.884956
-0.309017, 0.809017, -0.500000, 2.513274
0.000000, 1.000000, 0.000000, 2.094395
-0.309017, 0.809017, 0.500000, 2.094395
0.309017, 0.809017, 0.500000, 1.570796
0.000000, 0.000000, 1.000000, 1.256637
-0.500000, 0.309017, 0.809017, 1.884956
-0.500000, -0.309017, 0.809017, 1.570796
0.500000, 0.309017, 0.809017, 1.047198
0.500000, -0.309017, 0.809017, 0.628319
0.000000, 0.000000, -1.000000, 1.884956
0.500000, 0.309017, -0.809017, 1.570796
0.500000, -0.309017, -0.809017, 1.256637
-0.500000, 0.309017, -0.809017, 2.513274
-0.500000, -0.309017, -0.809017, 2.094395
0.309017, -0.809017, 0.500000, 0.628319
-0.309017, -0.809017, 0.500000, 1.256637
0.000000, -1.000000, 0.000000, 1.047198
-0.309017, -0.809017, -0.500000, 1.570796
0.309017, -0.809017, -0.500000, 1.047198
-0.809017, 0.500000, 0.309017, 2.513274
-0.809017, 0.500000, -0.309017, 3.141593
-1.000000, 0.000000, 0.000000, 2.513274
-0.809017, -0.500000, -0.309017, 2.094395
-0.809017, -0.500000, 0.309017, 1.884956
0.809017, 0.500000, -0.309017, 1.256637
0.809017, 0.500000, 0.309017, 1.047198
1.000000, 0.000000, 0.000000, 0.628319
0.809017, -0.500000, 0.309017, 0.000000
0.809017, -0.500000, -0.309017, 0.628319

graph:
0, 12, 0.546533
0, 13, 0.546533
0, 22, 0.546533
0, 23, 0.546533
0, 25, 0.546533
1, 15, 0.546533
1, 16, 0.546533
1, 17, 0.546533
1, 18, 0.546533
1, 20, 0.546533
2, 17, 0.546533
2, 19, 0.546533
2, 21, 0.546533
2, 27, 0.546533
2, 28, 0.546533
3, 13, 0.546533
3, 14, 0.546533
3, 15, 0.546533
3, 32, 0.546533
3, 33, 0.546533
4, 28, 0.546533
4, 29, 0.546533
4, 30, 0.546533
4, 35, 0.546533
4, 36, 0.546533
5, 12, 0.546533
5, 14, 0.546533
5, 16, 0.546533
5, 37, 0.546533
5, 38, 0.546533
6, 27, 0.546533
6, 29, 0.546533
6, 31, 0.546533
6, 40, 0.546533
6, 41, 0.546533
7, 22, 0.546533
7, 24, 0.546533
7, 26, 0.546533
7, 30, 0.546533
7, 31, 0.546533
8, 20, 0.546533
8, 21, 0.546533
8, 38, 0.546533
8, 39, 0.546533
8, 40, 0.546533
9, 18, 0.546533
9, 19, 0.546533
9, 32, 0.546533
9, 34, 0.546533
9, 36, 0.546533
10, 25, 0.546533
10, 26, 0.546533
10, 33, 0.546533
10, 34, 0.546533
10, 35, 0.546533
11, 23, 0.546533
11, 24, 0.546533
11, 37, 0.546533
11, 39, 0.546533
11, 41, 0.546533
12, 13, 0.618034
12, 14, 0.618034
12, 23, 0.618034
12, 37, 0.618034
13, 14, 0.618034
13, 25, 0.618034
13, 33, 0.618034
14, 15, 0.618034
14, 16, 0.618034
15, 16, 0.618034
15, 18, 0.618034
15, 32, 0.618034
16, 20, 0.618034
16, 38, 0.618034
17, 18, 0.618034
17, 19, 0.618034
17, 20, 0.618034
17, 21, 0.618034
18, 19, 0.618034
18, 32, 0.618034
19, 28, 0.618034
19, 36, 0.618034
20, 21, 0.618034
20, 38, 0.618034
21, 27, 0.618034
21, 40, 0.618034
22, 23, 0.618034
22, 24, 0.618034
22, 25, 0.618034
22, 26, 0.618034
23, 24, 0.618034
23, 37, 0.618034
24, 31, 0.618034
24, 41, 0.618034
25, 26, 0.618034
25, 33, 0.618034
26, 30, 0.618034
26, 35, 0.618034
27, 28, 0.618034
27, 29, 0.618034
27, 40, 0.618034
28, 29, 0.618034
28, 36, 0.618034
29, 30, 0.618034
29, 31, 0.618034
30, 31, 0.618034
30, 35, 0.618034
31, 41, 0.618034
32, 33, 0.618034
32, 34, 0.618034
33, 34, 0.618034
34, 35, 0.618034
34, 36, 0.618034
35, 36, 0.618034
37, 38, 0.618034
37, 39, 0.618034
38, 39, 0.618034
39, 40, 0.618034
39, 41, 0.618034
40, 41, 0.618034
