source_idx: 250
h_value: 0.100000

points:
0.000000, 0.350291, -0.566782, 1.560046
0.000000, 0.350291, 0.566782, 0.225633
0.000000, -0.350291, 0.566782, 0.533175
-0.350291, 0.566782, 0.000000, 0.957710
-0.350291, -0.566782, 0.000000, 1.226045
0.350291, 0.566782, 0.000000, 0.867175
0.350291, -0.566782, 0.000000, 1.135511
0.000000, -0.350291, -0.566782, 1.867587
0.566782, 0.000000, 0.350291, 0.605826
-0.566782, 0.000000, 0.350291, 0.773080
-0.566782, 0.000000, -0.350291, 1.487394
0.566782, 0.000000, -0.350291, 1.320140
0.205896, 0.539042, -0.333146, 1.217061
-0.205896, 0.539042, -0.333146, 1.271557
0.000000, 0.666293, 0.000000, 0.888841
-0.205896, 0.539042, 0.333146, 0.590265
0.205896, 0.539042, 0.333146, 0.519826
0.000000, 0.000000, 0.666293, 0.179755
-0.333146, 0.205896, 0.539042, 0.440849
-0.333146, -0.205896, 0.539042, 0.580391
0.333146, 0.205896, 0.539042, 0.275873
0.333146, -0.205896, 0.539042, 0.460497
0.000000, 0.000000, -0.666293, 1.913465
0.333146, 0.205896, -0.539042, 1.512830
0.333146, -0.205896, -0.539042, 1.652372
-0.333146, 0.205896, -0.539042, 1.632723
-0.333146, -0.205896, -0.539042, 1.817347
0.205896, -0.539042, 0.333146, 0.821664
-0.205896, -0.539042, 0.333146, 0.876159
0.000000, -0.666293, 0.000000, 1.204379
-0.205896, -0.539042, -0.333146, 1.573395
0.205896, -0.539042, -0.333146, 1.502955
-0.539042, 0.333146, 0.205896, 0.834655
-0.539042, 0.333146, -0.205896, 1.237718
-0.666293, 0.000000, 0.000000, 1.131136
-0.539042, -0.333146, -0.205896, 1.409013
-0.539042, -0.333146, 0.205896, 0.994457
0.539042, 0.333146, -0.205896, 1.098763
0.539042, 0.333146, 0.205896, 0.684207
0.666293, 0.000000, 0.000000, 0.962085
0.539042, -0.333146, 0.205896, 0.855503
0.539042, -0.333146, -0.205896, 1.258565
0.098359, 0.454224, -0.477443, 1.404792
-0.098359, 0.454224, -0.477443, 1.434162
0.000000, 0.566782, -0.350291, 1.254638
-0.108246, 0.633682, -0.175145, 1.080481
-0.295076, 0.575802, -0.159148, 1.102328
-0.196717, 0.636591, 0.000000, 0.921432
0.108246, 0.633682, -0.175145, 1.053076
0.196717, 0.636591, 0.000000, 0.870341
0.295076, 0.575802, -0.159148, 1.027594
-0.098359, 0.454224, 0.477443, 0.391977
0.098359, 0.454224, 0.477443, 0.344560
0.000000, 0.566782, 0.350291, 0.524103
0.108246, 0.633682, 0.175145, 0.700038
0.295076, 0.575802, 0.159148, 0.706197
