source_idx: 27
h_value: 4.075984

points:
0.000000, 3.680118, -5.954556, 18.116128
0.000000, 3.680118, 5.954556, 10.995574
0.000000, -3.680118, 5.954556, 3.875021
-3.680118, 5.954556, 0.000000, 18.116128
-3.680118, -5.954556, 0.000000, 7.120554
3.680118, 5.954556, 0.000000, 14.870595
3.680118, -5.954556, 0.000000, 3.875020
0.000000, -3.680118, -5.954556, 10.995574
5.954556, 0.000000, 3.680118, 7.120554
-5.954556, 0.000000, 3.680118, 10.995574
-5.954556, 0.000000, -3.680118, 14.870595
5.954556, 0.000000, -3.680118, 10.995574
2.163119, 5.663119, -3.500000, 17.592919
-2.163119, 5.663119, -3.500000, 21.991149
0.000000, 7.000000, 0.000000, 17.592919
-2.163119, 5.663119, 3.500000, 14.660766
2.163119, 5.663119, 3.500000, 13.194689
0.000000, 0.000000, 7.000000, 7.330383
-3.500000, 2.163119, 5.663119, 10.995574
-3.500000, -2.163119, 5.663119, 7.330383
3.500000, 2.163119, 5.663119, 8.796460
3.500000, -2.163119, 5.663119, 4.398230
0.000000, 0.000000, -7.000000, 14.660766
3.500000, 2.163119, -5.663119, 14.660766
3.500000, -2.163119, -5.663119, 10.995574
-3.500000, 2.163119, -5.663119, 17.592919
-3.500000, -2.163119, -5.663119, 13.194689
2.163119, -5.663119, 3.500000, 0.000000
-2.163119, -5.663119, 3.500000, 4.398230
0.000000, -7.000000, 0.000000, 4.398230
-2.163119, -5.663119, -3.500000, 8.796459
2.163119, -5.663119, -3.500000, 7.330383
-5.663119, 3.500000, 2.163119, 14.660766
-5.663119, 3.500000, -2.163119, 17.592919
-7.000000, 0.000000, 0.000000, 13.194689
-5.663119, -3.500000, -2.163119, 10.995574
-5.663119, -3.500000, 2.163119, 8.796460
5.663119, 3.500000, -2.163119, 13.194689
5.663119, 3.500000, 2.163119, 10.995574
7.000000, 0.000000, 0.000000, 8.796459
5.663119, -3.500000, 2.163119, 4.398230
5.663119, -3.500000, -2.163119, 7.330383

graph:
0, 12, 3.825732
0, 13, 3.825732
0, 22, 3.825731
0, 23, 3.825731
0, 25, 3.825731
1, 15, 3.825732
1, 16, 3.825732
1, 17, 3.825731
1, 18, 3.825731
1, 20, 3.825731
2, 17, 3.825731
2, 19, 3.825731
2, 21, 3.825731
2, 27, 3.825732
2, 28, 3.825732
3, 13, 3.825731
3, 14, 3.825731
3, 15, 3.825731
3, 32, 3.825732
3, 33, 3.825732
4, 28, 3.825731
4, 29, 3.825731
4, 30, 3.825731
4, 35, 3.825732
4, 36, 3.825732
5, 12, 3.825731
5, 14, 3.825731
5, 16, 3.825731
5, 37, 3.825732
5, 38, 3.825732
6, 27, 3.825731
6, 29, 3.825731
6, 31, 3.825731
6, 40, 3.825732
6, 41, 3.825732
7, 22, 3.825731
7, 24, 3.825731
7, 26, 3.825731
7, 30, 3.825732
7, 31, 3.825732
8, 20, 3.825732
8, 21, 3.825732
8, 38, 3.825731
8, 39, 3.825731
8, 40, 3.825731
9, 18, 3.825732
9, 19, 3.825732
9, 32, 3.825731
9, 34, 3.825731
9, 36, 3.825731
10, 25, 3.825732
10, 26, 3.825732
10, 33, 3.825731
10, 34, 3.825731
10, 35, 3.825731
11, 23, 3.825732
11, 24, 3.825732
11, 37, 3.825731
11, 39, 3.825731
11, 41, 3.825731
12, 13, 4.326238
12, 14, 4.326238
12, 23, 4.326238
12, 37, 4.326238
13, 14, 4.326238
13, 25, 4.326238
13, 33, 4.326238
14, 15, 4.326238
14, 16, 4.326238
15, 16, 4.326238
15, 18, 4.326238
15, 32, 4.326238
16, 20, 4.326238
16, 38, 4.326238
17, 18, 4.326238
17, 19, 4.326238
17, 20, 4.326238
17, 21, 4.326238
18, 19, 4.326238
18, 32, 4.326238
19, 28, 4.326238
19, 36, 4.326238
20, 21, 4.326238
20, 38, 4.326238
21, 27, 4.326238
21, 40, 4.326238
22, 23, 4.326238
22, 24, 4.326238
22, 25, 4.326238
22, 26, 4.326238
23, 24, 4.326238
23, 37, 4.326238
24, 31, 4.326238
24, 41, 4.326238
25, 26, 4.326238
25, 33, 4.326238
26, 30, 4.326238
26, 35, 4.326238
27, 28, 4.326238
27, 29, 4.326238
27, 40, 4.326238
28, 29, 4.326238
28, 36, 4.326238
29, 30, 4.326238
29, 31, 4.326238
30, 31, 4.326238
30, 35, 4.326238
31, 41, 4.326238
32, 33, 4.326238
32, 34, 4.326238
33, 34, 4.326238
34, 35, 4.326238
34, 36, 4.326238
35, 36, 4.326238
37, 38, 4.326238
37, 39, 4.326238
38, 39, 4.326238
39, 40, 4.326238
39, 41, 4.326238
40, 41, 4.326238
