source_idx: 29
h_value: 8.151968

points:
0.000000, 7.360236, -11.909112, 29.741189
0.000000, 7.360236, 11.909112, 29.741189
0.000000, -7.360236, 11.909112, 14.241108
-7.360236, 11.909112, 0.000000, 36.232256
-7.360236, -11.909112, 0.000000, 7.750041
7.360236, 11.909112, 0.000000, 36.232256
7.360236, -11.909112, 0.000000, 7.750041
0.000000, -7.360236, -11.909112, 14.241108
11.909112, 0.000000, 7.360236, 21.991149
-11.909112, 0.000000, 7.360236, 21.991149
-11.909112, 0.000000, -7.360236, 21.991149
11.909112, 0.000000, -7.360236, 21.991149
4.326238, 11.326238, -7.000000, 35.185838
-4.326238, 11.326238, -7.000000, 35.185838
0.000000, 13.999999, 0.000000, 43.982297
-4.326238, 11.326238, 7.000000, 35.185838
4.326238, 11.326238, 7.000000, 35.185838
0.000000, 0.000000, 13.999999, 21.991149
-7.000000, 4.326238, 11.326238, 26.389378
-7.000000, -4.326238, 11.326238, 17.592919
7.000000, 4.326238, 11.326238, 26.389378
7.000000, -4.326238, 11.326238, 17.592919
0.000000, 0.000000, -13.999999, 21.991149
7.000000, 4.326238, -11.326238, 26.389378
7.000000, -4.326238, -11.326238, 17.592919
-7.000000, 4.326238, -11.326238, 26.389378
-7.000000, -4.326238, -11.326238, 17.592919
4.326238, -11.326238, 7.000000, 8.796459
-4.326238, -11.326238, 7.000000, 8.796459
0.000000, -13.999999, 0.000000, 0.000000
-4.326238, -11.326238, -7.000000, 8.796459
4.326238, -11.326238, -7.000000, 8.796459
-11.326238, 7.000000, 4.326238, 29.321531
-11.326238, 7.000000, -4.326238, 29.321531
-13.999999, 0.000000, 0.000000, 21.991149
-11.326238, -7.000000, -4.326238, 14.660766
-11.326238, -7.000000, 4.326238, 14.660766
11.326238, 7.000000, -4.326238, 29.321531
11.326238, 7.000000, 4.326238, 29.321531
13.999999, 0.000000, 0.000000, 21.991149
11.326238, -7.000000, 4.326238, 14.660766
11.326238, -7.000000, -4.326238, 14.660766

graph:
0, 12, 7.651463
0, 13, 7.651463
0, 22, 7.651463
0, 23, 7.651463
0, 25, 7.651463
1, 15, 7.651463
1, 16, 7.651463
1, 17, 7.651463
1, 18, 7.651463
1, 20, 7.651463
2, 17, 7.651463
2, 19, 7.651463
2, 21, 7.651463
2, 27, 7.651463
2, 28, 7.651463
3, 13, 7.651463
3, 14, 7.651463
3, 15, 7.651463
3, 32, 7.651464
3, 33, 7.651464
4, 28, 7.651463
4, 29, 7.651463
4, 30, 7.651463
4, 35, 7.651464
4, 36, 7.651464
5, 12, 7.651463
5, 14, 7.651463
5, 16, 7.651463
5, 37, 7.651464
5, 38, 7.651464
6, 27, 7.651463
6, 29, 7.651463
6, 31, 7.651463
6, 40, 7.651464
6, 41, 7.651464
7, 22, 7.651463
7, 24, 7.651463
7, 26, 7.651463
7, 30, 7.651463
7, 31, 7.651463
8, 20, 7.651464
8, 21, 7.651464
8, 38, 7.651463
8, 39, 7.651463
8, 40, 7.651463
9, 18, 7.651464
9, 19, 7.651464
9, 32, 7.651463
9, 34, 7.651463
9, 36, 7.651463
10, 25, 7.651464
10, 26, 7.651464
10, 33, 7.651463
10, 34, 7.651463
10, 35, 7.651463
11, 23, 7.651464
11, 24, 7.651464
11, 37, 7.651463
11, 39, 7.651463
11, 41, 7.651463
12, 13, 8.652475
12, 14, 8.652475
12, 23, 8.652476
12, 37, 8.652476
13, 14, 8.652475
13, 25, 8.652476
13, 33, 8.652476
14, 15, 8.652475
14, 16, 8.652475
15, 16, 8.652475
15, 18, 8.652476
15, 32, 8.652476
16, 20, 8.652476
16, 38, 8.652476
17, 18, 8.652475
17, 19, 8.652475
17, 20, 8.652475
17, 21, 8.652475
18, 19, 8.652475
18, 32, 8.652476
19, 28, 8.652476
19, 36, 8.652476
20, 21, 8.652475
20, 38, 8.652476
21, 27, 8.652476
21, 40, 8.652476
22, 23, 8.652475
22, 24, 8.652475
22, 25, 8.652475
22, 26, 8.652475
23, 24, 8.652475
23, 37, 8.652476
24, 31, 8.652476
24, 41, 8.652476
25, 26, 8.652475
25, 33, 8.652476
26, 30, 8.652476
26, 35, 8.652476
27, 28, 8.652475
27, 29, 8.652475
27, 40, 8.652476
28, 29, 8.652475
28, 36, 8.652476
29, 30, 8.652475
29, 31, 8.652475
30, 31, 8.652475
30, 35, 8.652476
31, 41, 8.652476
32, 33, 8.652475
32, 34, 8.652475
33, 34, 8.652475
34, 35, 8.652475
34, 36, 8.652475
35, 36, 8.652475
37, 38, 8.652475
37, 39, 8.652475
38, 39, 8.652475
39, 40, 8.652475
39, 41, 8.652475
40, 41, 8.652475
